a_lot,device,device_group,department,package,bond_wire,ship_package,uk_input,final_test_input,final_test_para_fails,final_test_gross_fails,final_test_output,final_test_yield,delivery_date,ship_package,die_size_code,transistor_type
523473,FZT849,HT,SMD,SOT223,CU,TA,74564.0,73868,1130.0,408.0,72330,0.9791790761899605,2019-12-03,TA,E   ,npn
523472,FZT796A,MT,SMD,SOT223,AU,TA,39342.0,39165,420.0,542.0,38203,0.9754372526490489,2019-11-29,TA,C   ,pnp
523471,FZT753Q,MT,SMD,SOT223,AU,TC,25515.0,25463,214.0,77.0,25172,0.9885716529866866,2019-11-26,TC,C   ,pnp
523470,FZT753Q,MT,SMD,SOT223,AU,TA,51717.0,51542,255.0,604.0,50683,0.9833339800551006,2019-11-26,TA,C   ,pnp
523469,FZT749,MT,SMD,SOT223,CU,TC,104912.0,106198,232.0,1094.0,104872,0.9875138891504548,2019-11-19,TC,C   ,pnp
523468,FZT749,MT,SMD,SOT223,CU,TA,50862.0,53134,125.0,565.0,52444,0.9870139646930403,2019-11-19,TA,C   ,pnp
523467,FZT692B,MT,SMD,SOT223,CU,TA,37563.0,37436,808.0,229.0,36399,0.9722993909605727,2019-11-20,TA,C   ,npn
523466,FZT692BQ,MT,SMD,SOT223,AU,TA,164529.0,164243,536.0,732.0,162975,0.9922797318607186,2019-11-27,TA,C   ,npn
523465,FZT690B,MT,SMD,SOT223,CU,TA,157368.0,156941,527.0,750.0,155664,0.9918631842539553,2019-11-26,TA,C   ,npn
523464,FZT653Q,MT,SMD,SOT223,AU,TA,52004.0,51917,268.0,153.0,51496,0.991890902787141,2019-11-26,TA,C   ,npn
523463,FZT651,MT,SMD,SOT223,CU,TA,78684.0,78477,345.0,440.0,77692,0.98999706920499,2019-11-21,TA,C   ,npn
523462,FZT605,MT,SMD,SOT223,CU,TA,251134.0,249729,2979.0,945.0,245805,0.9842869670723063,2019-11-18,TA,C   ,npn
523460,FZT491,LT,SMD,SOT223,CU,TA,88841.0,88718,613.0,571.0,87534,0.9866543429743683,2019-11-14,TA,A   ,npn
523459,FZT491AQ,LT,SMD,SOT223,CU,TA,62397.0,61570,147.0,349.0,61074,0.991944128634075,2019-11-13,TA,A   ,npn
523458,FZT458,LT,SMD,SOT223,AU,TA,98439.0,98640,123.0,627.0,97890,0.9923965936739659,2019-12-02,TA,A   ,npn
523457,FZT1151A,HT,SMD,SOT223,CU,TA,152609.0,152373,563.0,1842.0,149968,0.9842163637914854,2019-11-15,TA,D   ,pnp
523456,FZT1053A,HT,SMD,SOT223,CU,TA,60841.0,60764,205.0,331.0,60228,0.9911789875584227,2019-11-14,TA,D   ,npn
523455,FZT1049A,HT,SMD,SOT223,CU,TA,35908.0,35654,310.0,467.0,34877,0.9782072137768554,2019-11-18,TA,D   ,npn
523454,FZT1048A,HT,SMD,SOT223,CU,TA,192784.0,192493,268.0,1230.0,190995,0.9922178988326849,2019-11-13,TA,D   ,npn
523260,ZXMS6005DT8Q,2SVMOS,SMD,SM8,AU,TA,76053.0,74659,1346.0,859.0,72454,0.9704657174620608,2019-11-22,TA,D,
523259,ZXMS6005DT8Q,2SVMOS,SMD,SM8,AU,TA,74869.0,74352,314.0,862.0,73176,0.9841833440929632,2019-11-21,TA,D,
523258,ZXMS6004DT8,2SVMOS,SMD,SM8,AU,TA,114408.0,113184,250.0,1559.0,111375,0.9840171755725191,2019-11-20,TA,C   ,
523257,ZHB6718,4LT,SMD,SM8,AU,TA,19085.0,18445,281.0,1311.0,16853,0.9136893467064245,2019-11-25,TA,B   ,2pnp-2npn
523256,ZDT6790,2MT,SMD,SM8,CU,TA,102818.0,102078,532.0,2103.0,99443,0.9741864064734811,2019-11-26,TA,C   ,pnp-npn
523255,ZDT1053,2HT,SMD,SM8,CU,TA,60988.0,60890,422.0,123.0,60345,0.9910494334044999,2019-11-28,TA,D   ,2npn
523254,ZDT1053,2HT,SMD,SM8,CU,TA,30490.0,30325,3132.0,714.0,26479,0.8731739488870569,2019-11-27,TA,D   ,2npn
523188,ZXCT1008QF,IC,SMD,LFSOT23,AU,TC,107764.0,105590,6988.0,122.0,98480,0.9326640780376929,2019-11-11,TC,B,
523187,ZXCT1008QF,IC,SMD,LFSOT23,AU,TA,112691.0,112410,9918.0,36.0,102456,0.911449159327462,2019-11-12,TA,B,
523186,ZXCT1008F,IC,SMD,LFSOT23,AU,TA,116112.0,114869,8172.0,72.0,106625,0.9282312895559289,2019-11-08,TA,B,
523185,ZMR330F,IC,SMD,LFSOT23,AU,TA,162931.0,159370,1447.0,2288.0,155635,0.9765639706343728,2019-11-18,TA,B   ,
523184,ZMR330F,IC,SMD,LFSOT23,AU,TA,142713.0,142660,1618.0,2850.0,138192,0.9686807794756764,2019-11-18,TA,B   ,
523183,ZMR330F,IC,SMD,LFSOT23,AU,TA,142700.0,141780,1019.0,3262.0,137499,0.9698053322048243,2019-11-18,TA,B   ,
523182,ZMR250F,IC,SMD,LFSOT23,AU,TA,40776.0,39078,40.0,298.0,38740,0.9913506320691949,2019-11-13,TA,B   ,
523181,ZHT431F01,IC,SMD,LFSOT23,AU,TA,55241.0,36610,38.0,8.0,36564,0.9987435127014477,2019-11-19,TA,B   ,
523180,ZXMP6A13F,UMOS,SMD,SOT23,CU,TA,287688.0,283160,1342.0,1210.0,280608,0.9909874276027687,2019-11-14,TA,B   ,pMOSe
523179,ZXMP10A13F,UMOS,SMD,SOT23,CU,TA,111666.0,110240,197.0,164.0,109879,0.9967253265602323,2019-11-12,TA,B   ,pMOSe
523178,ZXMP10A13FQ,UMOS,SMD,SOT23,AU,TA,170383.0,169868,173.0,448.0,169247,0.9963442202180517,2019-11-20,TA,B   ,pMOSe
523177,ZXMP10A13FQ,UMOS,SMD,SOT23,AU,TA,151539.0,144939,432.0,309.0,144198,0.9948875043984021,2019-11-19,TA,B   ,pMOSe
523176,ZXMN3A01FQ,UMOS,SMD,SOT23,AU,TA,37616.0,37149,102.0,316.0,36731,0.9887480147514065,2019-11-27,TA,B   ,nMOSe
523175,FMMT624,ST,SMD,SOT23,CU,TA,165518.0,164525,674.0,1191.0,162660,0.9886643367269412,2019-11-11,TA,B   ,npn
523174,FMMT624,ST,SMD,SOT23,CU,TA,94599.0,94270,925.0,807.0,92538,0.981627240903787,2019-11-11,TA,B   ,npn
523173,FMMT624,ST,SMD,SOT23,CU,TA,290920.0,290565,1587.0,2100.0,286878,0.9873109287078623,2019-11-11,TA,B   ,npn
523172,FMMT591A,HT,SMD,SOT23,AU,TA,63575.0,63409,931.0,307.0,62171,0.9804759576716239,2019-11-27,TA,A   ,pnp
523171,FMMT495,HT,SMD,SOT23,CU,TA,221531.0,219943,464.0,251.0,219228,0.9967491577363226,2019-11-19,TA,A   ,npn
523170,ZXTP19020DFF,MT,SMD,SOT23F,AU,TA,48001.0,47914,1257.0,178.0,46479,0.9700505071586593,2019-11-19,TA,C   ,pnp
523169,ZXTN19100CFF,MT,SMD,SOT23F,CU,TA,86281.0,85189,367.0,183.0,84639,0.9935437673878083,2019-11-19,TA,C   ,
523168,ZXTN19060CFF,MT,SMD,SOT23F,CU,TA,120238.0,117523,15589.0,167.0,101767,0.8659326259540686,2019-11-20,TA,C   ,npn
523167,ZXTN19020CFF,MT,SMD,SOT23F,AU,TA,106496.0,96009,,323.0,95686,0.9966357320667854,2019-11-18,TA,C   ,
523166,ZXTN07045EFF,MT,SMD,SOT23F,CU,TA,156133.0,155770,535.0,72.0,155163,0.9961032291198562,2019-11-19,TA,C   ,
523165,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,131177.0,126856,2729.0,227.0,123900,0.9766979882701646,2019-11-28,TA,C   ,
523164,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,40021.0,39892,957.0,36.0,38899,0.9751077910357967,2019-11-25,TA,C   ,
523163,ZTL432AFF,IC,SMD,SOT23F,CU,TA,54132.0,53343,6512.0,50.0,46781,0.8769847965056333,2019-11-12,TA,A   ,
523162,ZTL431BFF,IC,SMD,SOT23F,CU,TA,49968.0,49944,1042.0,19.0,48883,0.978756206951786,2019-11-11,TA,A   ,
523161,ZTL431AFF,IC,SMD,SOT23F,CU,TA,53155.0,52710,8557.0,35.0,44118,0.8369948776323278,2019-11-12,TA,A   ,
523159,ZVP2106A,MOSFET-M,SMD,ELineX (STZ),AU,STZ,49919.0,47712,30.0,1154.0,46528,0.9751844399731724,2020-01-10,STZ,C   ,p-Kanal
523158,ZVN4210A,MOSFET-M,SMD,ELineX (STZ),AU,STZ,48650.0,45438,126.0,193.0,45119,0.9929794445178045,2019-12-17,STZ,C   ,n-Kanal
523157,ZTX457,LT,SMD,ELineX (STZ),AU,STZ,32417.0,32236,25.0,70.0,32141,0.997052984241221,2019-12-06,STZ,A   ,npn
523156,ZTX451,LT,SMD,ELineX (Schüttgut),AU,Schüttgut,29562.0,29342,15.0,55.0,29272,0.9976143412173676,2020-01-15,Schüttgut,A   ,npn
521455,FMMT614-7-55,HT,SMD,SOT23,AU,TA,165771.0,165008,2423.0,163.0,162422,0.9843280325802385,2019-11-04,TA,B   ,npn
521382,ZXTP2029F,SS6,SMD,LFSOT23,AU,TA,40668.0,39361,634.0,577.0,38150,0.9692335052463098,2019-11-04,TA,D   ,
521381,ZXTN25100DFH,SS6,SMD,LFSOT23,AU,TA,204070.0,202410,1059.0,469.0,200882,0.9924509658613705,2019-11-22,TA,B   ,
521380,ZXTN25100DFH,SS6,SMD,LFSOT23,AU,TA,51542.0,51541,158.0,79.0,51304,0.9954017190198095,2019-11-13,TA,B   ,
521379,ZXTN25060BFH,SS6,SMD,LFSOT23,AU,TA,41325.0,40885,143.0,66.0,40676,0.9948881007704538,2019-11-26,TA,B   ,
521378,ZXTN2031F,SS6,SMD,LFSOT23,AU,TA,47660.0,46670,522.0,261.0,45887,0.9832226269552174,2019-11-05,TA,D   ,
521377,ZXMN3A14F,UMOS,SMD,LFSOT23,AU,TA,128204.0,124014,726.0,1394.0,121894,0.9829051558694986,2019-11-04,TA,C   ,
521376,FMMT722,ST,SMD,SOT23,CU,TA,106273.0,105717,586.0,499.0,104632,0.9897367500023648,2019-11-05,TA,B   ,pnp
521375,FMMT625,ST,SMD,SOT23,CU,TA,99284.0,99109,324.0,229.0,98556,0.9944202847370067,2019-11-06,TA,B   ,npn
521374,FMMT624,ST,SMD,SOT23,CU,TA,165475.0,165133,3255.0,3379.0,158499,0.9598263218133263,2019-11-08,TA,B   ,npn
521356,FMMT417,HT,SMD,SOT23,AU,TD,38556.0,38418,7297.0,186.0,30935,0.8052215107501692,2019-11-29,TD,A   ,npn
521171,ZVN4210A,MOSFET-M,SMD,ELineX (STZ),AU,STZ,81205.0,80191,79.0,174.0,79938,0.9968450324849422,2019-12-18,STZ,C   ,n-Kanal
521170,ZVN4210A,MOSFET-M,SMD,ELineX (STZ),AU,STZ,71122.0,71132,20.0,798.0,70314,0.9885002530506664,2019-12-13,STZ,C   ,n-Kanal
521168,ZXTP2012G,HT,SMD,SOT223,PD,TA,106811.0,97579,888.0,751.0,95940,0.9832033531804999,2019-11-08,TA,D   ,
521167,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,171688.0,169108,949.0,3336.0,164823,0.9746611632802706,2019-11-12,TA,E   ,pMOSe
521166,ZXMP6A17G,UMOS,SMD,SOT223,AU,TA,185173.0,184161,1616.0,4145.0,178400,0.9687175895004915,2019-11-11,TA,E   ,pMOSe
521165,ZXMN6A11G,UMOS,SMD,SOT223,CU,TA,218314.0,218112,601.0,974.0,216537,0.9927789392605634,2019-11-04,TA,C   ,nMOSe
521164,ZXMN4A06G,UMOS,SMD,SOT223,CU,TA,61806.0,61689,377.0,836.0,60476,0.9803368509782944,2019-11-11,TA,E   ,nMOSe
521163,ZX5T851G,HT,SMD,SOT223,PD,TA,76926.0,76643,114.0,450.0,76079,0.992641206633352,2019-11-12,TA,D   ,
521162,FZT953,HT,SMD,SOT223,CU,TA,112860.0,112606,835.0,1999.0,109772,0.9748326021703995,2019-11-13,TA,E   ,pnp
521161,FZT951,HT,SMD,SOT223,CU,TA,72982.0,72697,921.0,1345.0,70431,0.968829525289902,2019-11-19,TA,E   ,pnp
521160,FZT948,HT,SMD,SOT223,CU,TA,29406.0,28981,271.0,108.0,28602,0.986922466443532,2019-11-15,TA,E   ,pnp
521159,FZT851,HT,SMD,SOT223,CU,TA,118140.0,117921,1793.0,790.0,115338,0.9780955046174982,2019-11-15,TA,E   ,npn
521158,FZT849,HT,SMD,SOT223,CU,TA,128480.0,127110,5539.0,1129.0,120442,0.9475414994886319,2019-11-13,TA,E   ,npn
521157,FZT653,MT,SMD,SOT223,CU,TA,143000.0,140865,424.0,607.0,139834,0.9926809356476058,2019-11-12,TA,C   ,npn
521156,FZT651,MT,SMD,SOT223,CU,TA,236052.0,233595,327.0,2611.0,230657,0.9874226759990582,2019-11-04,TA,C   ,npn
521155,FZT1151A,HT,SMD,SOT223,CU,TA,68876.0,68400,273.0,621.0,67506,0.9869298245614035,2019-11-14,TA,D   ,pnp
521154,FZT1053A,HT,SMD,SOT223,CU,TA,149273.0,148937,535.0,1531.0,146871,0.9861283629991204,2019-11-13,TA,D   ,npn
520587,ZVP2110G,MOSFET-M,SMD,SOT223,CU,TA,26928.0,27360,94.0,742.0,26524,0.9694444444444444,2019-11-06,TA,C   ,pMOSe
520586,ZVN4525G,MOSFET-M,SMD,SOT223,CU,TA,27578.0,27343,773.0,266.0,26304,0.9620012434626778,2019-11-05,TA,C   ,
520585,ZVN4424G,MOSFET-H,SMD,SOT223,CU,TA,25825.0,25677,928.0,412.0,24337,0.9478132180550687,2019-11-07,TA,D   ,nMOSe
520584,ZVN4306G,MOSFET-H,SMD,SOT223,CU,TA,85711.0,85588,23364.0,1416.0,60808,0.7104734308547928,2019-11-07,TA,E   ,nMOSe
520583,ZVN2120G,MOSFET-M,SMD,SOT223,CU,TA,134640.0,134049,2115.0,318.0,131616,0.9818499205514402,2019-11-05,TA,C   ,nMOSe
520582,FZT958,HT,SMD,SOT223,AU,TA,55882.0,55715,1083.0,807.0,53825,0.96607735798259,2019-11-11,TA,E   ,pnp
520581,FZT857Q,HT,SMD,SOT223,AU,TA,51598.0,50099,1115.0,990.0,47994,0.957983193277311,2019-11-15,TA,E   ,npn
520580,FZT857Q,HT,SMD,SOT223,AU,TA,46589.0,46625,647.0,502.0,45476,0.9753565683646113,2019-11-13,TA,E   ,npn
520579,FZT658,MT,SMD,SOT223,AU,TA,78963.0,78757,471.0,1149.0,77137,0.9794303998374748,2019-11-13,TA,C   ,npn
520578,FZT653,MT,SMD,SOT223,CU,TA,143283.0,142196,2158.0,1766.0,138272,0.972404287040423,2019-11-12,TA,C   ,npn
520577,FZT605-79,MT,SMD,SOT223,AU,TA,66825.0,66086,1155.0,124.0,64807,0.9806464304088612,2019-11-05,TA,C   ,npn
520576,ZXCT1008F,IC,SMD,LFSOT23,AU,TA,56776.0,56380,407.0,26.0,55947,0.9923199716211423,2019-11-07,TA,B,
520575,ZTLV431AF,IC,SMD,LFSOT23,AU,TA,61164.0,60199,3325.0,355.0,56519,0.9388694164354889,2019-11-13,TA,B   ,
520574,ZR431LF01,IC,SMD,LFSOT23,AU,TA,163104.0,161364,2165.0,555.0,158644,0.9831436999578592,2019-11-21,TA,B   ,
520573,ZHT431F01,IC,SMD,LFSOT23,AU,TA,96612.0,94545,728.0,43.0,93774,0.9918451531016976,2019-11-19,TA,B   ,
520572,ZMR500QF,IC,SMD,LFSOT23,AU,TA,81552.0,81187,258.0,692.0,80237,0.98829861923707,2019-11-04,TA,B   ,
520571,FMMT634,ST,SMD,SOT23,CU,TA,212588.0,212610,4621.0,245.0,207744,0.9771130238464795,2019-11-07,TA,B   ,npn
520570,FMMT634,ST,SMD,SOT23,CU,TA,86779.0,88581,2689.0,637.0,85255,0.9624524446551743,2019-11-04,TA,B   ,npn
520569,FMMT619,ST,SMD,SOT23,CU,TA,152594.0,151360,863.0,1394.0,149103,0.9850885306553911,2019-11-15,TA,B   ,npn
520568,FMMT619,ST,SMD,SOT23,CU,TA,151493.0,150550,679.0,803.0,149068,0.9901560943208236,2019-11-06,TA,B   ,npn
520567,FMMT619,ST,SMD,SOT23,CU,TA,132582.0,131830,1081.0,700.0,130049,0.9864901767427748,2019-11-05,TA,B   ,npn
520566,FMMT619,ST,SMD,SOT23,CU,TA,133498.0,133156,1303.0,814.0,131039,0.9841013548018865,2019-11-04,TA,B   ,npn
520565,FMMT614-7-55,HT,SMD,SOT23,AU,TA,169128.0,168818,587.0,100.0,168131,0.9959305287350875,2019-11-11,TA,B   ,npn
520564,FMMT614-7-55,HT,SMD,SOT23,AU,TA,198498.0,198001,771.0,110.0,197120,0.9955505275225883,2019-11-11,TA,B   ,npn
520563,FMMT614-7-55,HT,SMD,SOT23,AU,TA,197888.0,168518,2535.0,155.0,165828,0.9840373135214042,2019-11-08,TA,B   ,npn
518997,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,132727.0,132115,1829.0,692.0,129594,0.9809181394996783,2019-11-25,TA,C   ,
518996,ZXMS6004FFQ,SVMOS,SMD,SOT23F,AU,TA,133156.0,129655,1101.0,754.0,127800,0.9856928001234044,2019-11-25,TA,C   ,
518995,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,49160.0,48107,6054.0,58.0,41995,0.8729498825534745,2019-11-27,TA,C   ,
518994,ZXMS6004FF,SVMOS,SMD,SOT23F,AU,TA,81240.0,81568,888.0,98.0,80582,0.9879119262455865,2019-11-27,TA,C   ,
518993,ZMR500QF,IC,SMD,LFSOT23,AU,TA,81552.0,81381,173.0,1032.0,80176,0.9851931040414839,2019-11-01,TA,B   ,
518992,ZXTP25040DFH,SS6,SMD,LFSOT23,AU,TA,94684.0,89072,1013.0,412.0,87647,0.9840017064846417,2019-11-26,TA,B   ,
518991,ZXTP2029F,SS6,SMD,LFSOT23,AU,TA,39392.0,38243,628.0,565.0,37050,0.9688047485814397,2019-11-04,TA,D   ,
518990,ZXTN25100BFH,SS6,SMD,LFSOT23,AU,TA,134816.0,133417,471.0,268.0,132678,0.9944609757377246,2019-11-12,TA,B   ,
518989,ZXTN2020F,SS6,SMD,LFSOT23,AU,TA,54805.0,53356,576.0,124.0,52656,0.986880575755304,2019-11-11,TA,D   ,
518988,ZR431LF01,IC,SMD,LFSOT23,AU,TA,40327.0,40176,1012.0,80.0,39084,0.9728195937873357,2019-11-11,TA,B   ,
518986,ZMR500F,IC,SMD,LFSOT23,AU,TA,142495.0,141271,107.0,2737.0,138427,0.9798684797304471,2019-11-01,TA,B   ,
518985,ZMR250F,IC,SMD,LFSOT23,AU,TA,101940.0,95470,1294.0,4300.0,89876,0.9414056771760763,2019-11-06,TA,B   ,
518984,ZXT11N20DF,SS4,SMD,SOT23,AU,TA,78291.0,77820,2736.0,479.0,74605,0.958686712927268,2019-11-04,TA,B   ,npn
518983,ZXMP10A13FQ,UMOS,SMD,SOT23,AU,TA,114579.0,114432,27.0,187.0,114218,0.9981298937360179,2019-10-30,TA,B   ,pMOSe
518982,ZXMP10A13FQ,UMOS,SMD,SOT23,AU,TA,57465.0,56200,18.0,84.0,56098,0.9981850533807829,2019-10-30,TA,B   ,pMOSe
518981,ZXMP7A17GQ,UMOS,SMD,SOT223,AU,TC,168486.0,168143,443.0,1007.0,166693,0.9913763879554902,2019-11-07,TC,E   ,
518980,ZXMP7A17GQ,UMOS,SMD,SOT223,AU,TC,184309.0,184002,201.0,578.0,183223,0.9957663503657569,2019-11-05,TC,E   ,
518979,ZXMP7A17GQ,UMOS,SMD,SOT223,AU,TA,81237.0,80875,81.0,342.0,80452,0.9947697063369397,2019-11-08,TA,E   ,
518978,ZXMN0545G4,UMOS,SMD,SOT223,AU,TA,98832.0,98560,429.0,1771.0,96360,0.9776785714285714,2019-11-12,TA,C   ,
518977,ZVN0545G,MOSFET-M,SMD,SOT223,AU,TA,112519.0,112313,328.0,937.0,111048,0.9887368336701896,2019-11-07,TA,C   ,nMOSe
518976,ZVP2106G,MOSFET-M,SMD,SOT223,CU,TA,40392.0,40269,165.0,133.0,39971,0.992599766569818,2019-10-30,TA,C   ,pMOSe
518975,ZVN4206G,MOSFET-M,SMD,SOT223,CU,TC,40104.0,39951,1551.0,146.0,38254,0.9575229656329003,2019-11-01,TC,C   ,nMOSe
518974,ZVN4206G,MOSFET-M,SMD,SOT223,CU,TA,40104.0,40028,1295.0,81.0,38652,0.965624063155791,2019-11-01,TA,C   ,nMOSe
518973,FZT951,HT,SMD,SOT223,CU,TA,120635.0,120450,1119.0,1439.0,117892,0.9787629721876298,2019-11-12,TA,E   ,pnp
518972,FZT949,HT,SMD,SOT223,CU,TA,89130.0,88834,1605.0,2127.0,85102,0.9579890582434654,2019-11-07,TA,E   ,pnp
518971,FZT851,HT,SMD,SOT223,CU,TA,40221.0,39868,427.0,714.0,38727,0.9713805558342531,2019-11-08,TA,E   ,npn
518970,FZT795A,MT,SMD,SOT223,CU,TA,33726.0,33408,360.0,20.0,33028,0.9886254789272031,2019-11-06,TA,C   ,pnp
518969,FZT792A,MT,SMD,SOT223,CU,TA,101272.0,101323,809.0,778.0,99736,0.9843372185979491,2019-11-11,TA,C   ,pnp
518968,FZT789AQ,MT,SMD,SOT223,AU,TA,139242.0,138801,802.0,596.0,137403,0.9899280264551408,2019-11-05,TA,C   ,pnp
518967,FZT651,MT,SMD,SOT223,CU,TC,102453.0,101951,183.0,944.0,100824,0.9889456699787152,2019-10-29,TC,C   ,npn
518966,FZT651,MT,SMD,SOT223,CU,TA,192965.0,193046,657.0,981.0,191408,0.9915149757052724,2019-11-01,TA,C   ,npn
518965,FZT549,LT,SMD,SOT223,CU,TA,62047.0,61893,369.0,323.0,61201,0.988819414150227,2019-11-08,TA,A   ,pnp
518956,ZVN4306A,MOSFET-H,SMD,ELineX (Schüttgut),AU,Schüttgut,21752.0,21662,1661.0,270.0,19731,0.9108577232019204,2019-11-05,Schüttgut,E   ,n-Kanal
518955,ZTX753,MT,SMD,ELineX (STZ),AU,STZ,78454.0,78278,3776.0,1200.0,73302,0.9364316921740463,2019-12-12,STZ,C   ,pnp
518954,ZTX653,MT,SMD,ELineX (Schüttgut),AU,Schüttgut,39219.0,39030,538.0,323.0,38169,0.9779400461183705,2019-11-12,Schüttgut,C   ,npn
518383,ZXTP19020DG,HT,SMD,SOT223,PD,TA,84773.0,84240,190.0,424.0,83626,0.9927113010446343,2019-10-30,TA,C,
518382,ZXMS6005DG,SVMOS,SMD,SOT223,AU,TA,129057.0,128339,33639.0,277.0,94423,0.7357311495336569,2019-11-05,TA,D   ,
518381,ZXMP6A17G,UMOS,SMD,SOT223,CU,TA,168355.0,167300,252.0,2074.0,164974,0.9860968320382546,2019-11-05,TA,E   ,pMOSe
518380,FZT957,HT,SMD,SOT223,AU,TA,36977.0,36842,3563.0,185.0,33094,0.8982682807665164,2019-11-08,TA,E   ,pnp
518379,FZT951-79,HT,SMD,SOT223,AU,TA,46693.0,47348,483.0,107.0,46758,0.9875390724001014,2019-11-08,TA,E   ,pnp
518378,FZT951Q,HT,SMD,SOT223,AU,TA,33276.0,32399,231.0,123.0,32045,0.9890737368437298,2019-11-08,TA,E   ,pnp
518377,FZT857Q,HT,SMD,SOT223,AU,TA,104039.0,104112,967.0,1103.0,102042,0.9801175656984785,2019-11-07,TA,E   ,npn
518376,ZXCT1008F,IC,SMD,LFSOT23,AU,TA,210808.0,208210,11295.0,166.0,196749,0.9449546131309735,2019-11-07,TA,B,
518375,ZXCT1008QF,IC,SMD,LFSOT23,AU,TA,256883.0,255758,20509.0,125.0,235124,0.9193221717404734,2019-11-05,TA,B,
518374,ZXCT1008QF,IC,SMD,LFSOT23,AU,TC,166377.0,165613,52033.0,47.0,113533,0.6855319328796653,2019-10-28,TC,B,
518373,ZXCT1008QF,IC,SMD,LFSOT23,AU,TC,184300.0,183730,43090.0,89.0,140551,0.7649866652152615,2019-10-28,TC,B,
518372,ZXMP6A13F,UMOS,SMD,SOT23,CU,TA,183550.0,166228,515.0,799.0,164914,0.9920951945520611,2019-10-25,TA,B   ,pMOSe
518371,ZXMP6A13F,UMOS,SMD,SOT23,CU,TA,188968.0,181422,390.0,1692.0,179340,0.9885239937824519,2019-10-24,TA,B   ,pMOSe
518370,FMMT620,ST,SMD,SOT23,CU,TA,148763.0,148010,4048.0,435.0,143527,0.9697115059793258,2019-11-01,TA,B   ,npn
518369,FMMT619,ST,SMD,SOT23,CU,TA,114845.0,114457,817.0,1120.0,112520,0.9830766139248801,2019-11-01,TA,B   ,npn
518368,FMMT619,ST,SMD,SOT23,CU,TA,247166.0,239036,1591.0,3065.0,234380,0.9805217624123563,2019-10-29,TA,B   ,npn
518367,FMMT619,ST,SMD,SOT23,CU,TA,205371.0,204410,1267.0,844.0,202299,0.9896727165989923,2019-10-28,TA,B   ,npn
518366,FMMT619,ST,SMD,SOT23,CU,TA,165327.0,162604,618.0,838.0,161148,0.9910457307323313,2019-10-28,TA,B   ,npn
518365,FMMT495,HT,SMD,SOT23,CU,TA,211572.0,209800,623.0,135.0,209042,0.9963870352716874,2019-10-30,TA,A   ,npn
518364,FMMT495,HT,SMD,SOT23,CU,TA,115862.0,115463,741.0,62.0,114660,0.993045391164269,2019-10-29,TA,A   ,npn
518363,ZDT6790,2MT,SMD,SM8,CU,TA,178831.0,189479,1443.0,2223.0,185813,0.9806522094796785,2019-10-30,TA,C   ,pnp-npn
517171,ZXMS6005SG,SVMOS,SMD,SOT223,AU,TA,29060.0,28888,15332.0,90.0,13466,0.46614511215729715,2019-11-05,TA,D   ,
517170,ZXMS6004SG,SVMOS,SMD,SOT223,AU,TA,54052.0,53941,1301.0,878.0,51762,0.9596040117906601,2019-10-25,TA,C   ,
517169,ZXMS6001N3,SVMOS,SMD,SOT223,AU,TA,50415.0,50231,105.0,873.0,49253,0.9805299516234994,2019-11-05,TA,E   ,
517168,ZXMP7A17GQ,UMOS,SMD,SOT223,AU,TA,103882.0,103616,28.0,778.0,102810,0.9922212785670167,2019-10-24,TA,E   ,
517167,ZX5T851G-36,HT,SMD,SOT223,AU,TC,184248.0,183828,2477.0,1172.0,180179,0.9801499227538786,2019-10-29,TC,D   ,
517166,ZX5T851G-36,HT,SMD,SOT223,AU,TC,115746.0,115465,2629.0,401.0,112435,0.9737582817303945,2019-10-29,TC,D   ,
517165,FZT956Q,HT,SMD,SOT223,AU,TA,62898.0,62532,910.0,817.0,60805,0.9723821403441438,2019-11-06,TA,E   ,pnp
517164,FZT758,MT,SMD,SOT223,AU,TA,22504.0,21888,78.0,47.0,21763,0.9942891081871345,2019-10-24,TA,C,pnp
517163,FZT758,MT,SMD,SOT223,AU,TA,56211.0,55252,442.0,149.0,54661,0.9893035546224571,2019-10-24,TA,C,pnp
517162,FZT751,MT,SMD,SOT223,CU,TC,118026.0,123540,861.0,1301.0,121378,0.9824995952727862,2019-10-29,TC,C   ,pnp
517161,FZT751,MT,SMD,SOT223,CU,TA,209824.0,210627,1475.0,1989.0,207163,0.9835538653638897,2019-10-30,TA,C   ,pnp
517160,FZT705,MT,SMD,SOT223,CU,TA,106859.0,106529,910.0,1000.0,104619,0.9820706098808775,2019-10-24,TA,C   ,pnp
517159,FZT692B,MT,SMD,SOT223,CU,TA,165764.0,165448,2083.0,100.0,163265,0.9868055219766936,2019-10-30,TA,C   ,npn
517158,FZT651,MT,SMD,SOT223,CU,TC,52456.0,59464,7121.0,780.0,51563,0.8671296919144357,2019-10-29,TC,C   ,npn
517157,FZT651,MT,SMD,SOT223,CU,TA,157368.0,157209,509.0,510.0,156190,0.9935181828012392,2019-10-30,TA,C   ,npn
